GEOID20,route
060371439011002,167  
060373116021020,222  
060374802022012,487  
060372719013009,33  
060375002025011,120  
060375422002014,60  
060375702032005,130  
060379800161064,105  
060372696013003,105  
060379800311001,246  
060375511021003,115  
060375333001003,108  
060371831032014,176  
060371872002000,603  
060371872002008,603  
060375431004000,53  
060374046001104,804 
060376706042002,344  
060372627061015,534  
060375531001000,128  
060371349013000,243  
060376009111001,607  
060375746021000,577  
060379800331069,232  
060376020021008,120  
060372373002008,207  
060379800331068,232  
060375411003001,51  
060372327021003,81  
060374617001001,267  
060378004062002,534  
060374607002023,268  
060372074001005,14  
060373012064000,92  
060374641023012,258  
060379800211001,90  
060371370001014,161  
060375717011013,202  
060375536011007,127  
060376203052018,126  
060375518021004,125  
060379800341030,460  
060371065103000,236  
060374331034015,266  
060371190011007,158  
060373008005000,90  
060371375021003,150  
060371112063006,243  
060371991202001,78  
060372719013006,33  
060371317021000,169  
060376012021007,111  
060376008013002,710  
060376014013006,115  
060372975011009,246  
060379800141057,232  
060373016011004,92  
060375003001005,266  
060371810001001,180  
060375535022012,265  
060374046001065,267  
060373011001002,90  
060379304003028,267  
060371331012000,164  
060374322011000,176  
060375031051006,120  
060374046001046,267  
060371061112001,234  
060371042011006,90  
060374006021002,804 
060375409021016,51  
060379800311040,205  
060376506051004,344  
060372942001011,246  
060375316021000,18  
060375433223014,205  
060375760012009,801 
060374314002005,78  
060372766052002,115  
060375424021006,128  
060376028023001,209  
060375432034005,202  
060372060501047,62  
060375301021007,18  
060376026011007,209  
060374601012004,267  
060379902000007,108  
060375552021003,62  
060376212041005,130  
060371134261007,245  
060375508021000,111  
060371236013007,237  
060379304003278,804 
060378004112004,534  
060372162021014,212  
060371871022026,603  
060374639003004,256  
060378002023011,161  
060375722014013,801 
060377031004006,212  
060371325011000,163  
060371439021009,150  
060371112041021,243  
060375432034012,801 
060374608002027,267  
060371112042001,243  
060371351111000,245  
060373203004022,234  
060372033001017,605  
060371066032007,236  
060373004002008,90  
060374308033005,78  
060374084023046,577  
060371247003000,155  
060371321011000,165  
060371325011002,163  
060374639003012,256  
060374300041016,804 
060376702012008,344  
060379800341028,460  
060371990022002,81  
060375339012009,110  
060372781022024,115  
060375427001000,125  
060375435023000,550  
060371831041008,176  
060374828011012,68  
060371349061000,245  
060375717013015,202  
060371393013019,243  
060379800331008,232  
060372169013004,217  
060372411204007,45  
060372313011004,206  
060371325011005,165  
060372628022013,602  
060371436031003,237  
060376026012005,209  
060372014012008,256  
060373115002010,222  
060371190011000,158  
060374821022018,260  
060371863023018,28  
060376010022004,212  
060371310241007,163  
060371894001013,222  
060379800101001,96  
060374642005005,267  
060372221002002,206  
060372611031010,218  
060372346001013,209  
060375432033008,202  
060371203003001,152  
060375718001022,202  
060375339012005,110  
060375430003006,51  
060375776052024,577  
060375343021006,115  
060373009013001,90  
060371283032007,233  
060375545221002,130  
060377020024006,733  
060372973001008,246  
060372612001007,734  
060372294102001,51  
060376026011003,209  
060379800341043,460  
060379800331054,232  
060372755001000,108  
060375305003008,804 
060372114101002,207  
060375361022025,117  
060374621001005,180  
060371252002001,183  
060372612001017,734  
060373110003017,164  
060374006022006,804 
060371330003009,243  
060374603012001,260  
060373014003002,183  
060374307011010,268  
060379800361059,266  
060372212202002,35  
060371200101000,152  
060375760012032,801 
060377018011029,806 
060374046001068,267  
060372640002016,602  
060376203051005,126  
060375407002002,120  
060371132341003,245  
060379800231008,245  
060371883003003,180  
060374600011007,267  
060374335061005,70  
060372016022008,76  
060379800361000,266  
060372121012002,20  
060379800151003,550  
060375718001037,801 
060375031031005,120  
060377024001000,217  
060371133032008,158  
060376500014010,210  
060371132342006,245  
060377020023010,733  
060376024024006,40  
060372311002000,102  
060374329012004,266  
060379800331046,232  
060371132112008,166  
060373003011003,90  
060371244003005,167  
060371310242009,150  
060374046001056,78  
060371436022003,150  
060375505022015,111  
060375536023002,125  
060375042002050,62  
060378005061004,534  
060375323042074,62  
060375425023010,202  
060374812012011,266  
060376201013001,625  
060375334012000,611  
060375435011012,550  
060373003012000,90  
060375731022008,60  
060374605013002,177  
060371153013007,167  
060375511021012,120  
060374006053007,804 
060372060511068,251  
060372964012000,205  
060379304003054,804 
060378003354026,161  
060374607005012,90  
060373019011002,92  
060376025131002,126  
060372411203011,45  
060379800101010,28  
060375778001000,111  
060371436023010,230  
060375717011012,202  
060375407002015,53  
060371197001000,169  
060379304003267,804 
060371310231010,163  
060375409024023,125  
060375753002009,60  
060376007042008,210  
060379800151000,205  
060375433051013,202  
060372755004000,108  
060375436073003,205  
060375776022014,577  
060374084022008,577  
060379902000011,126  
060372410013000,53  
060372371011000,204  
060376703263001,344  
060371871012021,92  
060372121021002,720  
060372127023010,28  
060371241042004,224  
060372946102009,246  
060371436051001,224  
060372163021008,28  
060375434003012,246  
060371285002000,237  
060374802011005,78  
060371112052004,150  
060374308031007,487  
060371131022005,243  
060371190042009,158  
060379304002140,234  
060371152041004,167  
060373002005000,90  
060374305022010,487  
060373017011023,94  
060371372032001,152  
060375313011005,66  
060372755003011,108  
060371201081002,166  
060372430011008,612  
060372325004003,108  
060375435031000,550  
060377014021005,704  
060372652011003,734  
060379800341010,460  
060372373004007,207  
060371238001013,230  
060375521004000,460  
060372913002010,910  
060375025002032,108  
060375717013016,202  
060375323023014,260  
060371348011005,165  
060371194001000,158  
060371153021003,152  
060371831031018,176  
060372111242005,18  
060375718001018,202  
060374309011008,804 
060373016012020,94  
060372679021004,4  
060373101004006,183  
060371997002013,76  
060371112051000,744  
060375519001005,120  
060379304003218,804 
060372360012001,217  
060375776052013,577  
060371837021001,176  
060375703042000,202  
060372284201003,10  
060375401024018,612  
060375528004000,62  
060371132341000,166  
060375718001019,202  
060375502012008,460  
060374609004015,268  
060379902000001,534  
060375545211023,130  
060375522003023,460  
060379304002160,233  
060372422021001,254  
060371224202000,163  
060375520012006,111  
060376022014013,211  
060375544051004,130  
060377029004010,108  
060372240101045,78  
060379800141014,232  
060374046001077,78  
060371153022000,243  
060371211021008,92  
060372060511063,66  
060379304002002,260  
060374641024014,78  
060372060201008,78  
060371218022007,224  
060371220003016,152  
060378004061055,534  
060371990022041,28  
060371287031015,155  
060375416062005,125  
060375501011000,120  
060376701012003,232  
060374601012001,267  
060372201003003,105  
060375323022030,260  
060379304002187,90  
060371132132000,158  
060375035012010,120  
060373021025005,183  
060374823011003,76  
060372060512009,18  
060371112041000,243  
060375356052004,60  
060371190011003,158  
060376037031001,125  
060375537011003,125  
060371082023003,243  
060376037022010,211  
060371993002001,252  
060374825211006,176  
060372742022017,108  
060379800361002,70  
060379800331034,232  
060376703243009,232  
060371235201000,164  
060374301021000,267  
060371897031004,237  
060379800091054,180  
060374813002007,76  
060371990022055,28  
060372060201022,745  
060374604011013,177  
060374006053026,804 
060375526023005,128  
060374601012017,267  
060374800112003,78  
060378003353018,161  
060372657011002,20  
060375510011005,115  
060375717013018,202  
060374335061003,770  
060371883003004,92  
060375361022011,115  
060375510023005,111  
060379800341002,460  
060372717023001,733  
060377007001006,2  
060375512031004,266  
060375507002000,62  
060375437012002,246  
060375344031003,612  
060379800061005,62  
060372703001019,33  
060376035002012,210  
060376006011002,117  
060373002001000,90  
060376212042001,130  
060375537021004,127  
060374308024004,267  
060374605022013,177  
060372933061010,205  
060377032004001,607  
060375427001014,125  
060379800361015,68  
060375416053007,125  
060377008012015,16  
060378004061006,161  
060374321021005,268  
060371112013006,239  
060371431012008,155  
060374046001071,78  
060371349042000,245  
060374605021017,90  
060371281012008,165  
060374315023009,487  
060379800211011,166  
060375509011006,265  
060375440011001,202  
060374814032000,176  
060374607002018,268  
060379800281065,625  
060375505022014,111  
060372372023006,110  
060375532022011,125  
060374307231002,267  
060372973002002,550  
060372060501050,60  
060371341041000,243  
060378003251001,161  
060372384001001,115  
060378004121006,534  
060375538023016,128  
060375422005014,128  
060376203013006,232  
060372293001003,51  
060374811031012,176  
060374805002000,78  
060371256002014,155  
060375336012004,110  
060371974103001,603  
060373015024005,92  
060371897032000,222  
060371394011008,150  
060378002041016,161  
060372134021004,28  
060373108001007,165  
060373116021010,155  
060374810013002,260  
060374307011009,268  
060374800112005,78  
060377026004019,108  
060372756051001,108  
060376025131006,126  
060372183005007,35  
060374604011040,268  
060372756031009,108  
060372409022000,51  
060375427003004,51  
060372739024003,108  
060371153011003,167  
060378003351003,161  
060373019011008,92  
060375026042003,62  
060372352021004,210  
060373115001016,183  
060375703032005,202  
060371153012000,166  
060374641022020,78  
060377025022001,733  
060371113031002,239  
060371834021003,83  
060379304002078,234  
060379304003136,487  
060375409021018,51  
060371994003001,252  
060371943002000,2  
060375503014011,120  
060371192023011,158  
060379800361021,266  
060371153011012,167  
060371310242007,165  
060377025012000,733  
060372060541010,30  
060371175201004,734  
060371912032003,4  
060374327002026,70  
060372733003008,733  
060372060201018,745  
060375518023009,125  
060375026021006,266  
060372679021001,4  
060376514022030,232  
060371411012000,158  
060372975021013,246  
060375508022002,115  
060371220002012,169  
060371066432005,239  
060373203002026,230  
060374306003012,487  
060371436021009,150  
060373015021002,92  
060371154041008,152  
060371132344000,245  
060378003353010,161  
060375517003009,265  
060379800061006,62  
060371192023012,158  
060375779001001,801 
060376032002001,130  
060371901012003,217  
060379800341042,460  
060377024004015,105  
060372060501060,251  
